,Timestamps,Content
1263,00:55:08.320 --> 00:55:09.880,还是很值得肯定的
1264,00:55:09.880 --> 00:55:13.720,同时就是在对于正教经典的整理和出版的同时
1265,00:55:13.720 --> 00:55:15.380,在修道院的修饰
1266,00:55:15.380 --> 00:55:18.440,同时也注重古希腊世俗经典的传承
1267,00:55:18.440 --> 00:55:19.700,我们可以看到
1268,00:55:19.700 --> 00:55:22.640,这两幅图片是我拍的
1269,00:55:22.640 --> 00:55:26.440,就是在圣约翰宗途接受天启
1270,00:55:26.440 --> 00:55:29.420,启示录的帕特摩斯岛
1271,00:55:29.420 --> 00:55:33.520,就有一座班人平时期建立的很有名的修道院
1272,00:55:33.520 --> 00:55:34.920,圣约翰修道院
1273,00:55:34.920 --> 00:55:36.840,就是纪念圣约翰
1274,00:55:36.840 --> 00:55:40.780,你们可以看到就是在圣约翰修道院的博物馆
1275,00:55:40.780 --> 00:55:45.040,在奥斯曼时期收藏的世俗的文献
1276,00:55:45.040 --> 00:55:49.860,左边的是古希腊居民的喜剧作家
1277,00:55:49.860 --> 00:55:53.000,阿里斯托芬的作品
1278,00:55:53.000 --> 00:55:56.360,可以看到
1279,00:55:56.360 --> 00:55:58.760,不好意思
1280,00:55:58.760 --> 00:56:07.560,这个比例刚刚调的不太好
1281,00:56:07.560 --> 00:56:08.820,下面的字看不到
1282,00:56:08.820 --> 00:56:09.780,那我大概说一些
1283,00:56:09.780 --> 00:56:13.600,就是左边的是1499年
1284,00:56:13.600 --> 00:56:15.380,威尼斯出版的
1285,00:56:15.380 --> 00:56:17.820,右边的是16世纪罗马出版的
1286,00:56:17.820 --> 00:56:20.160,因为当时在西方出版了很多古希腊文献
1287,00:56:20.160 --> 00:56:22.820,然后
1288,00:56:22.820 --> 00:56:27.560,当时就是很多来自
1289,00:56:27.560 --> 00:56:31.040,就是之前东罗拜占体育地区的
1290,00:56:31.040 --> 00:56:32.500,就是讲希腊语的
1291,00:56:32.500 --> 00:56:33.520,东正教的学者
1292,00:56:33.520 --> 00:56:36.240,就是一方面很多人来到了西欧
1293,00:56:36.240 --> 00:56:37.400,就是参与了
1294,00:56:37.400 --> 00:56:39.360,因为当时主要的印刷中心在西欧
1295,00:56:39.360 --> 00:56:41.140,在意大利德国
1296,00:56:41.140 --> 00:56:49.620,他们就是参与了这些古希腊经典的整理
1297,00:56:49.620 --> 00:56:53.480,一方面就是他们也会把西欧出版的这些书
1298,00:56:53.480 --> 00:56:55.260,就是在东正教
1299,00:56:55.260 --> 00:56:57.920,奥斯曼帝国统治下的东正教的修道院
1300,00:56:57.920 --> 00:57:00.980,来收藏保留到后世
1301,00:57:00.980 --> 00:57:07.620,右边的是应该12世纪当时的赛萨洛尼基的主教
1302,00:57:07.620 --> 00:57:15.340,是他对于河马史实的注解
1303,00:57:15.340 --> 00:57:22.460,另外就是偏重和西方神学的论战
1304,00:57:22.460 --> 00:57:25.300,就是当时虽然跟西方的交往很紧密
1305,00:57:25.300 --> 00:57:30.780,但是毕竟就是作为东正教徒
1306,00:57:30.780 --> 00:57:32.320,东正教的神学家
1307,00:57:32.320 --> 00:57:35.640,那么还是有这种强烈的
1308,00:57:35.640 --> 00:57:40.660,就是东正教传统的意识
1309,00:57:40.660 --> 00:57:46.180,就是会跟西方神学进行论战
1310,00:57:46.180 --> 00:57:48.100,就是对于一些分级
1311,00:57:48.100 --> 00:57:50.140,比如说和子聚飞流怪
1312,00:57:50.140 --> 00:57:54.780,还有就是罗马教宗的首席权进行论战
1313,00:57:54.780 --> 00:57:59.080,另外就是神学教育体系的成立
1314,00:57:59.080 --> 00:58:01.780,这个也是受到西方的影响
1315,00:58:01.780 --> 00:58:07.320,比如说当时的一位
1316,00:58:07.320 --> 00:58:11.520,对我看看
1317,00:58:11.520 --> 00:58:16.180,不好意思
1318,00:58:16.180 --> 00:58:19.240,他的名字没有打上去
1319,00:58:19.240 --> 00:58:23.680,就是应该从彼得
1320,00:58:23.680 --> 00:58:25.720,冒黑了
1321,00:58:25.720 --> 00:58:28.960,他是接受了耶稣会的教育
1322,00:58:28.960 --> 00:58:31.960,然后就是把西式的教育
1323,00:58:31.960 --> 00:58:35.360,引向了东正教地区
1324,00:58:35.360 --> 00:58:38.240,建议了基辅神学院
1325,00:58:38.240 --> 00:58:41.040,虽然当时基辅神学院
1326,00:58:41.040 --> 00:58:42.180,是在俄罗斯帝国
1327,00:58:42.180 --> 00:58:44.740,但是我感觉就是当时跟
1328,00:58:44.740 --> 00:58:48.800,就是在奥斯曼帝国统治的
1329,00:58:48.800 --> 00:58:51.340,东正教的地区联系也很多
1330,00:58:51.340 --> 00:58:53.280,就是承担了就是培养
1331,00:58:53.280 --> 00:58:55.920,东正教
1332,00:58:55.920 --> 00:59:00.220,人才这些东正教神学教育的使命
1333,00:59:00.220 --> 00:59:02.700,但是当时受到西方受到耶稣会的
1334,00:59:02.700 --> 00:59:03.700,影响很大
1335,00:59:03.700 --> 00:59:07.240,就也是进行这种经验神学式的教育
1336,00:59:07.240 --> 00:59:08.000,但不管怎么样
1337,00:59:08.000 --> 00:59:11.700,就是可以说是这个近现代的
1338,00:59:11.700 --> 00:59:14.640,神学体系这个时候也开始起步了
1339,00:59:14.640 --> 00:59:16.660,我们刚刚谈到了
1340,00:59:16.660 --> 00:59:18.340,整体上建树有限
1341,00:59:18.340 --> 00:59:20.180,另外就是受
1342,00:59:20.180 --> 00:59:23.200,某些受西方影响非正统思想的产生
1343,00:59:23.200 --> 00:59:25.480,因为当时很多东正教神学家
1344,00:59:25.480 --> 00:59:29.300,在西方留学受到了西方的影响
1345,00:59:29.300 --> 00:59:33.280,所以当时他们的一些神学观点是不正宏的
1346,00:59:33.280 --> 00:59:37.480,比如说这一位
1347,00:59:37.480 --> 00:59:40.020,基利尔·卢嘎里斯
1348,00:59:40.020 --> 00:59:46.520,他既当过亚里山大正教牧手
1349,00:59:46.520 --> 00:59:48.860,也当过军人产地宝正教牧手
1350,00:59:48.860 --> 00:59:51.220,在瑞士
1351,00:59:51.220 --> 00:59:53.700,加尔文宗的中心
1352,00:59:53.700 --> 00:59:55.000,任内瓦留学
1353,00:59:55.000 --> 00:59:58.340,他的神学受到了加尔文预定论的影响
1354,00:59:58.340 --> 01:00:00.960,而加尔文本身就是受到了
1355,01:00:00.960 --> 01:00:02.700,圣奥古斯丁的影响
1356,01:00:02.700 --> 01:00:06.220,就是当时的一些新疆神学家
1357,01:00:06.220 --> 01:00:09.580,把圣奥古斯丁的神学给极端化了
1358,01:00:09.580 --> 01:00:10.320,就是认为
1359,01:00:10.320 --> 01:00:13.640,人是否能得救
1360,01:00:13.640 --> 01:00:15.020,不靠他的自由意志
1361,01:00:15.020 --> 01:00:17.740,就是他是否选择接受耶稣基督的救恩
1362,01:00:17.740 --> 01:00:19.620,已经预定好了
1363,01:00:19.620 --> 01:00:22.320,所以一切都是神
1364,01:00:22.320 --> 01:00:25.460,在万事之前已经预定好了
1365,01:00:25.460 --> 01:00:29.320,所以当时的这位东正教的牧手
1366,01:00:29.320 --> 01:00:32.540,当时也受到了
1367,01:00:32.540 --> 01:00:36.320,加尔文宗预定论的影响
1368,01:00:36.320 --> 01:00:38.400,所以当时的一个信仰
1369,01:00:38.400 --> 01:00:40.460,他出版了一个信仰宣言
1370,01:00:40.460 --> 01:00:45.240,就是很明显的宣扬基尔文的预定论
1371,01:00:45.240 --> 01:00:48.880,所以也是因为这一点
1372,01:00:48.880 --> 01:00:53.140,就是基利尔牧手
1373,01:00:53.140 --> 01:00:57.480,他后来被谋杀了
1374,01:00:57.480 --> 01:01:00.800,因为当时在奥斯曼帝国内部
1375,01:01:00.800 --> 01:01:02.600,就是有很多亲天主教的
1376,01:01:02.600 --> 01:01:05.400,就是他们对新疆神学非常反感
1377,01:01:05.400 --> 01:01:07.240,所以在奥斯曼帝国内部
1378,01:01:07.240 --> 01:01:08.800,亲天主教的人
1379,01:01:08.800 --> 01:01:11.000,就是把基尔牧手给牧手
1380,01:01:11.000 --> 01:01:12.440,所以我们看到当时西方
1381,01:01:12.440 --> 01:01:14.780,就是天主教和新教的对立非常明显
1382,01:01:14.780 --> 01:01:17.480,在法国16世纪打了宗教战争
1383,01:01:17.480 --> 01:01:18.720,死了很多人
1384,01:01:18.720 --> 01:01:20.700,巴尔图罗妹职业大屠杀
1385,01:01:20.700 --> 01:01:25.240,17世纪德国的30年战争
1386,01:01:25.240 --> 01:01:27.620,也是天主教和新教之间的宗教战争
1387,01:01:27.620 --> 01:01:30.040,也是造成了人口丢临
1388,01:01:30.040 --> 01:01:32.360,所以当时这种新教和天主教的对立
1389,01:01:32.360 --> 01:01:34.980,甚至当时在奥斯曼帝国的东东教会中
1390,01:01:34.980 --> 01:01:37.720,也产生了一定的影响
1391,01:01:38.800 --> 01:01:42.860,还有一点也是很重要的
1392,01:01:42.860 --> 01:01:45.780,就是进修主义的传承与灵修传统的复兴
1393,01:01:45.780 --> 01:01:48.180,就是在奥斯曼帝国时期
1394,01:01:48.180 --> 01:01:50.380,虽然当时基督教受到限制
1395,01:01:50.380 --> 01:01:53.440,比如说神学教育受到限制
1396,01:01:53.440 --> 01:01:55.280,但当时的修道传统
1397,01:01:55.280 --> 01:01:58.860,依然蓬勃发展
1398,01:01:58.860 --> 01:02:01.800,就是当时在修道院中
1399,01:02:01.800 --> 01:02:05.180,在阿索斯山还有在其他的修道院
1400,01:02:05.180 --> 01:02:07.780,修师们依然尝试着
1401,01:02:07.780 --> 01:02:11.480,维持正教的传统
1402,01:02:11.480 --> 01:02:14.420,可以看到这是很有名的
1403,01:02:14.420 --> 01:02:16.600,可以算是希腊的奇迹吧
1404,01:02:16.600 --> 01:02:19.060,就是日本漫画家
1405,01:02:19.060 --> 01:02:20.380,龚崎骏的天宫之城
1406,01:02:20.380 --> 01:02:22.160,就是说他的影响
1407,01:02:22.160 --> 01:02:25.460,就是很多修道院建在岩石上
1408,01:02:25.460 --> 01:02:28.740,这张照片也是我拍的
1409,01:02:28.740 --> 01:02:29.680,不是特别清楚
1410,01:02:29.680 --> 01:02:30.660,请大家谅解
1411,01:02:30.660 --> 01:02:32.700,其实我也去朝过圣
1412,01:02:32.700 --> 01:02:35.120,希腊麦太奥拉修道院
1413,01:02:35.120 --> 01:02:36.700,麦太奥拉就是新城的意思
1414,01:02:36.700 --> 01:02:38.300,你建在岩石上
1415,01:02:38.300 --> 01:02:39.140,确实给人一种
1416,01:02:39.140 --> 01:02:41.040,就是建在新城之间的感觉
1417,01:02:41.040 --> 01:02:44.340,其实在现在希腊的中部
1418,01:02:44.340 --> 01:02:48.120,就是我去朝圣
1419,01:02:48.120 --> 01:02:50.940,其实我也不是专门去朝圣
1420,01:02:50.940 --> 01:02:51.640,我其实是去
1421,01:02:51.640 --> 01:02:54.500,是在这个修道院脚下的
1422,01:02:54.500 --> 01:02:56.580,叫Kalambaki的一个镇子上
1423,01:02:56.580 --> 01:03:02.840,去参加一个会议
1424,01:03:02.840 --> 01:03:09.760,然后就是同时
1425,01:03:09.760 --> 01:03:13.200,也去修道院朝圣
1426,01:03:13.200 --> 01:03:16.580,然后还写了一首诗
1427,01:03:16.580 --> 01:03:20.260,《仿希腊麦太奥拉修道院基金》
1428,01:03:20.260 --> 01:03:21.580,眼前前锋
1429,01:03:21.580 --> 01:03:22.440,接月破
1430,01:03:22.440 --> 01:03:23.760,足下万鹤
1431,01:03:23.760 --> 01:03:24.680,起松生
1432,01:03:24.680 --> 01:03:27.980,白云飞旋喜沉心
1433,01:03:27.980 --> 01:03:29.180,天外摇闻
1434,01:03:29.180 --> 01:03:30.380,金色中
1435,01:03:30.380 --> 01:03:32.380,然后这也是
1436,01:03:32.380 --> 01:03:35.640,就画用了一句宋代的诗歌
1437,01:03:35.640 --> 01:03:38.180,枕中云气千锋进
1438,01:03:38.180 --> 01:03:39.920,窗底松生
1439,01:03:39.920 --> 01:03:40.960,万鹤哀
1440,01:03:40.960 --> 01:03:43.020,所以大家有机会去希腊的话
1441,01:03:43.020 --> 01:03:44.000,就是希望也是
1442,01:03:44.000 --> 01:03:45.100,造访一下
1443,01:03:45.100 --> 01:03:45.980,这套修道院
1444,01:03:45.980 --> 01:03:47.020,确实是奇迹
1445,01:03:47.020 --> 01:03:48.700,奇迹中的奇迹
1446,01:03:48.700 --> 01:03:54.120,因为确实是真的是修道院建立在延迟之上
1447,01:03:54.120 --> 01:03:58.180,甚至去有的修道院可以坐缆车
1448,01:03:58.180 --> 01:04:00.540,而麦太奥拉修道院
1449,01:04:00.540 --> 01:04:03.660,其实就是在巴尔干半岛
1450,01:04:03.660 --> 01:04:09.880,就是15世纪就是逐渐被奥斯曼帝国
1451,01:04:09.880 --> 01:04:14.260,整个巴尔干半岛都被奥斯曼帝国占领
1452,01:04:14.260 --> 01:04:15.580,统治的时候
1453,01:04:15.580 --> 01:04:18.500,麦太奥拉修道院还是在蓬勃发展
1454,01:04:18.500 --> 01:04:21.120,就是希望通过修道的主义
1455,01:04:21.120 --> 01:04:23.920,就是把政教的精神
1456,01:04:23.920 --> 01:04:26.180,一代一代流传下来
1457,01:04:26.180 --> 01:04:30.980,可以看到当时奥斯曼时期
1458,01:04:30.980 --> 01:04:32.460,一些重要的政教神学家
1459,01:04:32.460 --> 01:04:35.320,耶利米二世军产地望牧首
1460,01:04:35.320 --> 01:04:40.960,当时他跟德国图兵根大学
1461,01:04:40.960 --> 01:04:45.340,路德宗神学院的神学家进行了对话
1462,01:04:45.340 --> 01:04:50.200,因为当时就是德国图兵根大学
1463,01:04:50.200 --> 01:04:52.640,路德宗的神学家
1464,01:04:52.640 --> 01:04:57.240,他们对于东正教神学院产生了一代心
1465,01:04:57.240 --> 01:04:57.920,而他们觉得
1466,01:04:57.920 --> 01:05:00.300,就是他们跟进行宗教改革
1467,01:05:00.300 --> 01:05:01.780,跟天主教分裂
1468,01:05:01.780 --> 01:05:05.300,是不是可以跟东正教进行一些对话呢
1469,01:05:05.300 --> 01:05:06.420,说不定还可以合一
1470,01:05:06.420 --> 01:05:12.000,所以当时的顾兵根大学的神学家
1471,01:05:12.000 --> 01:05:14.180,就把路德宗的教义
1472,01:05:14.180 --> 01:05:18.040,发给了军人坦丁宝牧首
1473,01:05:18.040 --> 01:05:18.920,耶利米二世
1474,01:05:18.920 --> 01:05:21.960,但耶利米二世就进行了回信
1475,01:05:21.960 --> 01:05:25.960,就是很直接的指出
1476,01:05:25.960 --> 01:05:30.500,东正教的教义跟路德宗是不同的
1477,01:05:30.500 --> 01:05:31.780,在我们看来
1478,01:05:31.780 --> 01:05:33.800,就是在东正教图看来
1479,01:05:33.800 --> 01:05:34.900,路德宗是异端
1480,01:05:34.900 --> 01:05:37.140,虽然路德宗跟天主教分开了
1481,01:05:37.140 --> 01:05:39.520,但是在东正教看来也是异端
1482,01:05:39.520 --> 01:05:40.600,说得很清楚
1483,01:05:40.600 --> 01:05:44.380,就是说当然
1484,01:05:44.380 --> 01:05:48.760,虽然最后可以说这种对话不化而撒
1485,01:05:48.760 --> 01:05:50.820,但是就是天主
1486,01:05:50.820 --> 01:05:53.280,东正教和新教开始进行这种对话
1487,01:05:53.280 --> 01:05:55.920,其实在现在看来
1488,01:05:55.920 --> 01:05:57.660,不管怎么说也是一种进步
1489,01:05:57.660 --> 01:05:59.840,另外就是
1490,01:05:59.840 --> 01:06:02.400,第二位就是我们刚刚提到的
1491,01:06:02.400 --> 01:06:04.240,就是受到家尔文御定论的印象
1492,01:06:04.240 --> 01:06:06.440,亚历山大牧首
1493,01:06:06.440 --> 01:06:08.100,以及之后的军人坦报牧首
1494,01:06:08.100 --> 01:06:08.860,Kihilos Lukas
1495,01:06:08.860 --> 01:06:13.180,下面这一位神学家非常重要
1496,01:06:13.180 --> 01:06:17.800,Dothidus Vita Yerusalem
1497,01:06:17.800 --> 01:06:21.140,Yerusalem正教牧首
1498,01:06:21.140 --> 01:06:22.980,Dothi Dios
1499,01:06:22.980 --> 01:06:27.220,他反对基里尔牧首的预定论
1500,01:06:27.220 --> 01:06:32.640,他在当时的摩尔多瓦红国的首都亚西
1501,01:06:32.640 --> 01:06:34.840,现在在罗马尼亚北部
1502,01:06:34.840 --> 01:06:39.400,也是当时的一个东正教的中心
1503,01:06:39.400 --> 01:06:41.020,出版过三部书
1504,01:06:41.020 --> 01:06:42.640,Dothomus Gadalais
1505,01:06:42.640 --> 01:06:45.000,我刚刚用现代下语的发音了
1506,01:06:45.000 --> 01:06:46.640,Dothomus Agabes
1507,01:06:46.640 --> 01:06:48.840,Dothomus Caras
1508,01:06:48.840 --> 01:06:50.040,和解之书
1509,01:06:50.040 --> 01:06:50.640,爱之书
1510,01:06:50.640 --> 01:06:51.480,喜悦之书
1511,01:06:51.480 --> 01:06:55.640,来反对当时的罗马教宗
1512,01:06:55.640 --> 01:06:58.300,在这些书中
1513,01:06:58.300 --> 01:07:01.400,引用了一些拜扎庭的神学家
1514,01:07:01.400 --> 01:07:03.500,像格里高雷帕拉玛斯
1515,01:07:03.500 --> 01:07:06.140,来反对当时的就是
1516,01:07:06.140 --> 01:07:09.540,西方罗马天主教的教义
1517,01:07:09.540 --> 01:07:12.760,就是像这个飞流怪等等
1518,01:07:12.760 --> 01:07:15.840,就是我看过目录
1519,01:07:15.840 --> 01:07:16.780,就是我还没说实话
1520,01:07:16.780 --> 01:07:17.620,没有看具体内容
1521,01:07:17.620 --> 01:07:20.020,但是我感觉虽然尼鲁萨勒
1522,01:07:20.020 --> 01:07:21.280,幕首
1523,01:07:21.280 --> 01:07:23.420,多西迪奥斯幕首
1524,01:07:23.420 --> 01:07:26.520,他这几部书是要是
1525,01:07:26.520 --> 01:07:28.360,只在反对西方教会的
1526,01:07:28.360 --> 01:07:29.620,但是本身
1527,01:07:29.620 --> 01:07:33.320,我感觉多多少少也是受到了西方
1528,01:07:33.320 --> 01:07:37.560,经验哲学方法的影响
1529,01:07:37.560 --> 01:07:39.920,虽然就是很明确的
1530,01:07:39.920 --> 01:07:42.120,分各种各样的主题
1531,01:07:42.120 --> 01:07:43.920,当然这种写作方法
1532,01:07:43.920 --> 01:07:45.480,在拜扎庭时期也有
1533,01:07:45.480 --> 01:07:46.520,比如说
1534,01:07:46.520 --> 01:07:49.420,大马士革的圣约翰的政教大学
1535,01:07:49.420 --> 01:07:50.720,也是这种写作方法
1536,01:07:50.720 --> 01:07:53.320,但是我感觉在当时的那个环境下
1537,01:07:53.320 --> 01:07:58.520,多西迪奥斯还是受到了西方经验哲学的影响
1538,01:07:58.520 --> 01:07:59.720,何况西方经验哲学
1539,01:07:59.720 --> 01:08:02.720,他本身也是受到兰宝西西方脚富的影响
1540,01:08:02.720 --> 01:08:04.120,都是相关的
1541,01:08:04.120 --> 01:08:07.220,下面这一位我们刚刚提到的
1542,01:08:07.220 --> 01:08:08.660,我往也提到过
1543,01:08:08.660 --> 01:08:10.520,就是俄罗斯帝国阿斯特拉哈
1544,01:08:10.520 --> 01:08:11.380,独主教
1545,01:08:11.380 --> 01:08:12.820,希腊籍的一位主教
1546,01:08:12.820 --> 01:08:13.720,你可以Folos
1547,01:08:13.720 --> 01:08:14.780,有Dopis
1548,01:08:14.780 --> 01:08:17.720,在耶卡其连纳20时期非常活跃
1549,01:08:17.720 --> 01:08:20.160,还有一位我们应该提到的
1550,01:08:20.160 --> 01:08:21.820,就是圣山的尼克德姆
1551,01:08:21.820 --> 01:08:28.320,当时也是一位全才
1552,01:08:28.320 --> 01:08:29.820,非常有学识的人
1553,01:08:29.820 --> 01:08:33.420,他把政教
1554,01:08:33.420 --> 01:08:37.780,也包括当时一位西方
1555,01:08:37.780 --> 01:08:39.200,来自东方
1556,01:08:39.200 --> 01:08:40.540,但是到西方
1557,01:08:40.540 --> 01:08:41.640,就是古代的高卢
1558,01:08:41.640 --> 01:08:42.920,现在法国南部
1559,01:08:42.920 --> 01:08:45.820,约翰卡西安
1560,01:08:45.820 --> 01:08:47.100,用拉丁语写作的
1561,01:08:47.100 --> 01:08:51.000,也可以算是一位拉丁的教父的作品
1562,01:08:51.000 --> 01:08:57.400,正教传统的
1563,01:08:57.400 --> 01:09:01.380,修道传统的
1564,01:09:01.380 --> 01:09:06.140,就是以修道领袖传统的
1565,01:09:06.140 --> 01:09:08.460,这些重要的作品
1566,01:09:08.460 --> 01:09:10.380,圣山的尼克德姆
1567,01:09:10.380 --> 01:09:12.040,他给整理在了一起
1568,01:09:12.040 --> 01:09:14.600,编成了穆扇基
1569,01:09:14.600 --> 01:09:17.480,非常重要
1570,01:09:17.480 --> 01:09:20.040,他是用希腊语出版的
1571,01:09:20.040 --> 01:09:20.640,在威尼斯
1572,01:09:20.640 --> 01:09:22.300,后来被翻译成了
1573,01:09:22.300 --> 01:09:23.740,斯拉夫语和俄语
1574,01:09:23.740 --> 01:09:26.420,对俄罗斯的影响也非常大
1575,01:09:26.420 --> 01:09:30.460,我希腊的导师
1576,01:09:30.460 --> 01:09:32.680,雅典大学的
1577,01:09:32.680 --> 01:09:35.120,斯大普斯·雅加索罗教授
1578,01:09:35.120 --> 01:09:36.780,他写过相关的文章
1579,01:09:36.780 --> 01:09:37.260,他甚至
1580,01:09:37.260 --> 01:09:39.280,发明了一个词
1581,01:09:39.280 --> 01:09:41.740,叫做穆扇吉复兴
1582,01:09:41.740 --> 01:09:43.820,他认为
1583,01:09:43.820 --> 01:09:46.280,穆扇吉带动了
1584,01:09:46.280 --> 01:09:48.560,政教领袖传统的复兴
1585,01:09:48.560 --> 01:09:52.660,因为通过阅读这些领袖的文献
1586,01:09:52.660 --> 01:09:58.580,就是像十九世纪
1587,01:09:58.580 --> 01:10:00.540,开始
1588,01:10:00.540 --> 01:10:04.340,比如俄罗斯很多修道院的圣人
1589,01:10:04.340 --> 01:10:05.340,也尝试着
1590,01:10:05.340 --> 01:10:07.300,就是复兴
1591,01:10:07.300 --> 01:10:09.280,正教的领袖传统
1592,01:10:09.280 --> 01:10:13.280,因为领袖传统可以算是正教
1593,01:10:13.280 --> 01:10:16.840,非常核心的一部分
1594,01:10:16.840 --> 01:10:18.220,所以对于
1595,01:10:18.220 --> 01:10:21.120,穆扇吉对于后世的影响非常大
1596,01:10:21.120 --> 01:10:27.240,时间也不早了
1597,01:10:27.240 --> 01:10:30.260,就是总结几条结论
1598,01:10:30.260 --> 01:10:33.220,东正教
1599,01:10:33.220 --> 01:10:36.600,从拜扇提时期到现代社会的过渡期
1600,01:10:36.600 --> 01:10:37.920,所以这段期间
1601,01:10:37.920 --> 01:10:39.300,虽然大家了解的不多
1602,01:10:39.300 --> 01:10:40.580,但是非常重要
1603,01:10:40.580 --> 01:10:43.920,因为东正教也是从古到今
1604,01:10:43.920 --> 01:10:45.380,有一个持续的过程
1605,01:10:45.380 --> 01:10:49.740,就是从东罗马帝国覆灭到现代
1606,01:10:49.740 --> 01:10:52.700,可以说奥斯曼时期是一个过渡期
1607,01:10:52.700 --> 01:10:54.480,另外就是后奥斯曼
1608,01:10:54.480 --> 01:10:55.300,后帝格时期
1609,01:10:55.300 --> 01:10:57.040,许多地缘政治新问题
1610,01:10:57.040 --> 01:10:58.360,比如说巴尔干地区
1611,01:10:58.360 --> 01:10:59.760,产生了很多新国家
1612,01:10:59.760 --> 01:11:00.580,不好意思有错字
1613,01:11:00.580 --> 01:11:01.980,新国家的成立
1614,01:11:01.980 --> 01:11:06.840,同时也成立了很多新的自主的教会
1615,01:11:06.840 --> 01:11:10.780,比如希腊自主正教会
1616,01:11:10.780 --> 01:11:12.160,罗马尼亚正教会
1617,01:11:12.160 --> 01:11:13.980,保加利亚正教会
1618,01:11:13.980 --> 01:11:15.800,塞尔维亚正教会
1619,01:11:15.800 --> 01:11:19.240,就是受地缘政治的影响
1620,01:11:19.240 --> 01:11:20.580,就是在东正教内部
1621,01:11:20.580 --> 01:11:23.320,成立了很多新的正教会
1622,01:11:23.320 --> 01:11:26.260,就是可以说这种地缘政治的影响
1623,01:11:26.260 --> 01:11:28.040,在东正教内部有体现
1624,01:11:28.040 --> 01:11:30.040,还有就是现在的乌克兰问题
1625,01:11:30.040 --> 01:11:35.660,就是坦丁堡牧首跟莫斯科牧首的冲突
1626,01:11:35.660 --> 01:11:36.540,你可以说这种冲突
1627,01:11:36.540 --> 01:11:38.100,在奥斯曼时期是不存在的
1628,01:11:38.100 --> 01:11:41.740,因为当时俄罗斯帝国
1629,01:11:41.740 --> 01:11:44.500,是坦丁堡牧首的幕后的保护人
1630,01:11:44.500 --> 01:11:51.460,但是后来就是在俄罗斯帝国
1631,01:11:51.460 --> 01:11:54.700,复灭二月革命之后
1632,01:11:54.700 --> 01:11:58.040,莫斯科牧首又重新
1633,01:11:58.040 --> 01:12:03.120,又成立了莫斯科牧首
1634,01:12:03.120 --> 01:12:05.800,就是恢复了这个职务
1635,01:12:05.800 --> 01:12:09.620,然后之后
1636,01:12:09.620 --> 01:12:11.800,就是现在因为乌克兰问题
1637,01:12:11.800 --> 01:12:15.820,莫斯科牧首跟坦丁堡牧首
1638,01:12:15.820 --> 01:12:17.540,就是现在也有冲突
1639,01:12:17.540 --> 01:12:18.940,就可以说现在
1640,01:12:18.940 --> 01:12:22.140,就是知道其实乌克兰很多地区
1641,01:12:22.140 --> 01:12:24.920,其实本来也是奥斯曼的领土
1642,01:12:24.920 --> 01:12:27.680,就是被俄罗斯帝国征服了
1643,01:12:27.680 --> 01:12:29.680,后来在苏联时期
1644,01:12:29.680 --> 01:12:32.640,划给了苏联的加盟国之一
1645,01:12:32.640 --> 01:12:34.640,乌克兰共和国
1646,01:12:34.640 --> 01:12:39.600,所以当时就是现在很多地缘政治
1647,01:12:39.600 --> 01:12:43.940,还有就是东正教内部的问题
1648,01:12:43.940 --> 01:12:46.840,都可以追溯到奥斯曼时期
1649,01:12:46.840 --> 01:12:49.920,就是我们提到了
1650,01:12:49.920 --> 01:12:51.440,就是之前也提到过
1651,01:12:51.440 --> 01:12:54.620,就这方面不单就是我们在国内了解的很少
1652,01:12:54.620 --> 01:12:56.980,就是甚至在西方研究的也不多
1653,01:12:56.980 --> 01:13:01.300,所以就是说如果有更多的学者
1654,01:13:01.300 --> 01:13:02.620,愿意研究相关领域的话
1655,01:13:02.620 --> 01:13:04.360,还是很容易出成果的
1656,01:13:04.360 --> 01:13:07.740,就是说现在现在甚至很多的文献
1657,01:13:07.740 --> 01:13:09.740,还没有被出版
1658,01:13:09.740 --> 01:13:12.500,但是至少还是可以找得到的
1659,01:13:12.500 --> 01:13:14.500,就是也不是特别难找
1660,01:13:14.500 --> 01:13:16.740,所以就是期待将来
1661,01:13:16.740 --> 01:13:21.620,有更多的相关研究
1662,01:13:21.620 --> 01:13:22.740,大家一起努力
1663,01:13:22.740 --> 01:13:23.620,谢谢大家
1664,01:13:23.620 --> 01:13:25.500,这样的时间就是
1665,01:13:25.500 --> 01:13:29.460,就是大家有什么问题的话
1666,01:13:29.460 --> 01:13:30.980,或者有一些感想的话
1667,01:13:30.980 --> 01:13:31.940,我们可以交流
1668,01:13:31.940 --> 01:13:32.900,谢谢大家
1669,01:13:32.900 --> 01:13:37.260,非常感谢
1670,01:13:37.260 --> 01:13:40.280,那个这段历史非常长
1671,01:13:40.280 --> 01:13:42.640,所以其实要讲的话
1672,01:13:42.640 --> 01:13:43.520,其实讲一个学期
1673,01:13:43.520 --> 01:13:45.080,我都觉得你要细的讲
1674,01:13:45.080 --> 01:13:46.160,一个学期都可以讲
1675,01:13:46.160 --> 01:13:48.900,对感谢这个
1676,01:13:48.900 --> 01:13:50.740,过不是这个比较
1677,01:13:50.740 --> 01:13:52.480,算是盖蓝性的一个讲座
1678,01:13:52.480 --> 01:13:53.540,我觉得非常精彩
1679,01:13:53.540 --> 01:13:56.560,然后国内用中文讲
